hotel_id,comment_id,sentence_num,sentence,emotion_val,date
3766,204092,4,"There is a Starbucks on the ground floor and there are two convenience stores right in front and back of the hotel. The check-in service is quick and friendly. We took a double bed room and the room size was of a typical Japanese hotel but it was adequate. Free wifi was available. Worth recommending is the Old Saloon 1934. If you enjoy listening to good old fashion jazz, this is the place to be!",1,2017-02-08
3766,204092,5,But it is closed on Sundays.,0,2017-02-08
3766,204092,6,"All in all, we really enjoyed our stay in the Grand.",1,2017-02-08
5876,228454,1,We didn't stay in this small boutique hotel,0,2016-10-24
5876,228454,2,but had coffee there two mornings in a row. The best coffee we have had so far in Japan! Also good toast and jam. Lovely service in a very cool little cafe.,1,2016-10-24
980,133301,1,"The pool was GREAT,",1,2017-02-19
980,133301,2,"the rest not so much. For a room costing more than the Mandarin Oriental Tokyo, the view was totally unacceptable.",0,2017-02-19
980,133301,3,"Location within Kyoto is good,",1,2017-02-19
980,133301,4,"but that doesn't mean you can make rooms with that kind of view. The lobby doesn't have a Japanese feel to it,",0,2017-02-19
980,133301,5,although the lake garden does.,1,2017-02-19
980,133301,6,"However, the background of the lake garden also features a high school with kids noise all day.",0,2017-02-19
8184,240300,1,"During my travel in Japan, this turned out to be my favorite hotel. I loved it. The staff was very helpful. I felt their concern was sincere and motivated by a desire that I have a good experience. It was a very 'Japanese' experience, but at the same time they were eager to accommodate my particular needs that often draw blank expressions from some other hotels. (Example: one futon is not enough padding, so they eagerly put two down for me.) The dining was really rather tasty. The public bath was the best I experienced in Japan. Really nice. I could get addicted to that! The location was wonderful. Within a few hundred meters is a covered shopping arcade that goes on and on for what seem forever. Really an amazing experience. Go the other direction and you find yourself in a tranquil park with wonderful temples, shrines, and museums of Buddhist art that is a real find.",1,2012-04-25
1125,138439,1,"my husband and mother in law visited this ryokan two years ago and had glowing reviews. they were always reminiscing about the meals at shiraume, so when we booked our christmas trip here, i had VERY high expectations (which i'm happy to report was all met)! the ryokan is centrally located in gion, right by the canal, which is just so beautiful day and night (even more so during cherry blossom season when we were in town",1,2016-01-16
1125,138439,2,but couldnt get a booking).,0,2016-01-16
1125,138439,3,"the service is excellent.....the staff spoke a high level of english, particularly tomoka-san. she made a point to welcome us at our in-room dinner, explained all the ingredients/ dishes to us, asked about travel plans and made recommendations for sites to visit in kyoto and other cities that we were visiting. we've stayed in a number of ryokans during our visits to japan, but tomoko-san has definitely raised the bar on ryokan service to a whole a new level. i'd highly recommend this ryokan to anyone visiting kyoto! the only thing is, once you've stayed here, you may be so spoiled, you may not be able to stay anywhere else! =)",1,2016-01-16
12870,262580,2,"The hotel was just abt 5min walk from Asahikawa station, with a few convenient store nearby.",1,2017-06-11
12870,262580,3,"As we went during snow festival season, there were tonnes of tourists checking into the hotel and the check in took a long time. Same as other toyoko inn outlet, room is basic, simple",0,2017-06-11
12870,262580,4,but fully functional. Breakfast is adequate. Recommended for budget travellers,1,2017-06-11
209,76555,2,"I knew that this location would be convenient since it is very close to Tokyo Station, and I could catch the Keiyou line train to the convention venue. This hotel offers good service, and simple, clean",1,2015-10-03
209,76555,3,(though small) rooms.,0,2015-10-03
209,76555,4,"The internet service was good. The hotel offers both wired and WiFi internet service. I was also provided with several bottles of water when I checked in, which came in handy. With respect to the area around the hotel, there are lots of food options.",1,2015-10-03
209,76555,5,"However, it can be a little loud and chaotic in the late evening when drunk business-people are leaving the bars and karaoke boxes. There are quite a few massage parlours in the area. Be on the look out for 'masseuses' looking for business late at night.",0,2015-10-03
33140,295732,1,"Japanese business hotels in Tokyo are kind of a cookie-cutter affair. They are all very similar and its tough to tell one room from another no matter where you are. This one is no exception. Small clean room with barely enough room to get to and from the bed, below average wifi, and high-tech toilets.",0,2017-06-07
33140,295732,2,The location is convenient. Its a short walk from the train station and there is a large shopping area just blocks away. Make sure to check out the nearby park . Its a great place to walk around when your jet-lag wakes you up early in the morning. The breakfast buffet was included in the price of my room and it was better than your average Japanese hotel breakfast,1,2017-06-07
3226,190451,1,"The hotel is located in Tenjin, very close to the subway and bus terminal, as well as bus stops and the tenjin shopping area.",1,2016-06-06
3226,190451,2,"The room is rather small, but that's to be expected in the city in Japan.",0,2016-06-06
3226,190451,3,"The staffs were helpful and spoke decent English. This place is great for those who want to explore the city and not spending much time relaxing at the hotel. It is a value-for-money place, and it was satisfactory.",1,2016-06-06
8724,244055,1,"My business trip takes me to Toyama each year few times-always been staying in this hotel-a perfect hotel , every thing works to Japanese perfection and standards. The staff go to any extent to help be it in restaurant, ( being a vegetarian they did every thing for my comfort ), reception, staff extremely polite, very adaptable rooms, internet works to real broad band speed and my stay has always been extremely comfortable. I would recommend to all when they want a peace full stay , enjoy and do the work satisfactorily in day time. Especially the buffet break fast is worth mentioning and their Chinese restaurant at roof top. I wish this hotel -all the every best and say-keep it up. This is my second home practically.",1,2010-10-14
3770,204983,1,the hotel location is perfect. it is near susukino station. you can take coach from station to airport. the hotel is around with good restaurant such as nanda buffet restaurant ramen alley. easily walk to tanukikoji shopping road. The hotel provides a shutter bus to JR Sapporo station. the receptionist named Shiomi gave us a very good service. my mom was sick then she arranged a taxi and booked a doctor for us. I must say thank you to her.,1,2016-04-01
