RID,HotelID,HotelName,EnglishHotelName,HotelScore,LocationScore,ServicesScore,FacilitiesScore,HealthScore,HotelPrice
3160,993478,"横滨伊势佐木町华盛顿酒店
Isezakicho Washington Hotel Yokohama",Isezakicho Washington Hotel Yokohama,4.7,4.6,4.3,4.6,4.5,6911.0
3161,993479,"横滨樱木町华盛顿酒店
Yokohama Sakuragicho Washington Hotel",Yokohama Sakuragicho Washington Hotel,4.7,4.4,4.3,4.5,4.5,8435.0
3162,993483,"新横滨王子大饭店
Shin Yokohama Prince Hotel",Shin Yokohama Prince Hotel,4.8,4.7,4.6,4.8,4.7,11287.0
3163,993487,"横滨住宿酒店
HOTEL MYSTAYS Yokohama",HOTEL MYSTAYS Yokohama,4.5,4.5,4.2,4.4,4.4,5005.0
3164,993492,"箱根小涌园饭店
Hotel Kowakien Hakone",Hotel Kowakien Hakone,4.6,4.6,4.3,4.6,4.5,12430.0
3165,993494,"大津琵琶湖王子酒店
Biwako Otsu Prince Hotel",Biwako Otsu Prince Hotel,4.3,4.2,4.2,4.4,4.3,35000.0
3166,993497,"京都格兰比亚酒店
Hotel Granvia Kyoto",Hotel Granvia Kyoto,4.9,4.7,4.7,4.8,4.8,19043.0
3167,993499,"京都本能寺酒店
Hotel Honnoji Kyoto",Hotel Honnoji Kyoto,4.9,4.7,4.4,4.7,4.6,12582.0
3168,993500,"京都威斯汀都酒店
The Westin Miyako Hotel Kyoto",The Westin Miyako Hotel Kyoto,4.6,4.7,4.5,4.7,4.6,17322.0
3169,993510,"东京帝国大酒店
Imperial Hotel Tokyo",Imperial Hotel Tokyo,4.9,4.9,4.7,4.9,4.8,57537.0
3170,993512,"京都塔酒店
Tower Kyoto",Tower Kyoto,4.8,4.6,4.3,4.6,4.6,8090.0
3171,993514,"东京柏悦酒店
Park Hyatt Tokyo",Park Hyatt Tokyo,4.7,4.9,4.9,4.9,4.9,60003.0
3172,993520,"广岛格兰王子大酒店
Grand Prince Hotel Hiroshima",Grand Prince Hotel Hiroshima,4.3,4.4,4.3,4.6,4.4,7060.0
3173,993530,"广岛东方酒店
Oriental Hotel Hiroshima",Oriental Hotel Hiroshima,4.1,4.2,4.1,4.2,4.1,7590.0
3174,993533,"福冈运河城华盛顿酒店
Canal City Fukuoka Washington Hotel",Canal City Fukuoka Washington Hotel,4.7,4.6,4.3,4.6,4.6,10484.0
3175,993535,"福冈日航酒店
Hotel Nikko Fukuoka",Hotel Nikko Fukuoka,4.9,4.8,4.7,4.8,4.8,15329.0
3176,993536,"福冈天神南Mystays酒店
HOTEL MYSTAYS Fukuoka Tenjin Minami",HOTEL MYSTAYS Fukuoka Tenjin Minami,4.3,4.5,4.2,4.5,4.4,8489.0
3177,993892,"东京新宿格兰贝尔酒店
Shinjuku Granbell Hotel Tokyo",Shinjuku Granbell Hotel Tokyo,4.5,4.5,4.5,4.7,4.6,18718.0
3178,993900,"the b 东京 池袋酒店
the b tokyo ikebukuro",the b tokyo ikebukuro,4.8,4.6,4.5,4.7,4.6,12746.0
3179,994472,"东京东急涩谷卓越大饭店
Shibuya Excel Hotel Tokyu Tokyo",Shibuya Excel Hotel Tokyu Tokyo,4.9,4.6,4.6,4.7,4.7,25713.0
3180,994521,"东京 东新宿E酒店
E-Hotel Higashi-Shinjuku Tokyo",E-Hotel Higashi-Shinjuku Tokyo,4.6,4.4,4.3,4.5,4.5,10855.0
3181,994528,"秋叶原华盛顿酒店
Akihabara Washington Hotel",Akihabara Washington Hotel,4.9,4.7,4.6,4.8,4.7,10754.0
3182,994533,"有明灿路都大饭店
Hotel Sunroute Ariake",Hotel Sunroute Ariake,4.6,4.6,4.6,4.7,4.6,13523.0
3183,994537,"东京京王布莱索酒店-茅场町
Keio Presso Inn Kayabacho Tokyo",Keio Presso Inn Kayabacho Tokyo,4.7,4.7,4.5,4.8,4.7,11540.0
3184,994538,"东京池袋京王布莱索酒店
Keio Presso Inn Ikebukuro Tokyo",Keio Presso Inn Ikebukuro Tokyo,4.7,4.6,4.5,4.8,4.7,11393.0
3185,994547,"东京银座国际酒店
Ginza International Hotel Tokyo",Ginza International Hotel Tokyo,4.7,4.5,4.3,4.5,4.5,7546.0
3186,994549,"东京龟户酒店
HOTEL MYSTAYS Kameido Tokyo",HOTEL MYSTAYS Kameido Tokyo,4.6,4.5,4.4,4.6,4.5,7408.0
3187,994553,"东京昌庭之家
Grand House Chang Tee Tokyo",Grand House Chang Tee Tokyo,4.2,4.4,3.8,4.3,4.2,8457.0
3188,994567,"浅草微笑酒店
Smile Hotel Asakusa",Smile Hotel Asakusa,4.3,4.5,4.3,4.6,4.4,5385.0
3189,994572,"东京银座格兰德酒店
Ginza Grand Hotel Tokyo",Ginza Grand Hotel Tokyo,4.7,4.5,4.3,4.6,4.5,10045.0
3190,994579,"东京东急新桥爱宕山商务酒店
Shinbashi Atagoyama Tokyu Rei Hotel",Shinbashi Atagoyama Tokyu Rei Hotel,4.1,4.1,4.1,4.2,4.1,8433.0
3191,994584,"东京太阳城王子大酒店
Sunshine City Prince Hotel",Sunshine City Prince Hotel,4.7,4.5,4.3,4.5,4.5,16668.0
3192,994617,"东京凯悦酒店
Hyatt Regency Tokyo",Hyatt Regency Tokyo,4.7,4.8,4.6,4.8,4.7,28515.0
3193,994622,"东京日本桥箱崎芬迪别墅酒店
Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki",Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki,4.6,4.6,4.4,4.7,4.6,8120.0
3194,994631,"东京赤坂阳光酒店
Akasaka Yoko Hotel Tokyo",Akasaka Yoko Hotel Tokyo,4.6,4.4,4.1,4.5,4.4,6483.0
3195,994633,"东京东急涩谷蓝塔大饭店
Cerulean Tower Tokyu Hotel Tokyo",Cerulean Tower Tokyu Hotel Tokyo,4.8,4.8,4.8,4.8,4.8,26793.0
3196,994636,"东京东急凯彼德大酒店
The Capitol Hotel Tokyu Tokyo",The Capitol Hotel Tokyu Tokyo,4.7,4.8,4.8,4.8,4.8,39118.0
3197,994639,"东京京王广场酒店
Keio Plaza Hotel Tokyo",Keio Plaza Hotel Tokyo,4.8,4.7,4.6,4.8,4.7,33502.0
3198,994895,"东京品川王子酒店
Shinagawa Prince Hotel Tokyo",Shinagawa Prince Hotel Tokyo,4.8,4.6,4.4,4.6,4.6,16800.0
3199,994896,"东急赤坂卓越大饭店
Akasaka Excel Hotel Tokyu Tokyo",Akasaka Excel Hotel Tokyu Tokyo,4.9,4.7,4.6,4.8,4.7,11987.0
3200,994902,"东京大仓饭店
Hotel Okura Tokyo",Hotel Okura Tokyo,4.6,4.8,4.6,4.8,4.7,40000.0
3201,994907,"东京新高轮格兰王子大饭店
Grand Prince Hotel New Takanawa Tokyo",Grand Prince Hotel New Takanawa Tokyo,4.6,4.7,4.6,4.8,4.7,22935.0
3202,994911,"小田急世纪南悦酒店
Odakyu Hotel Century Southern Tower",Odakyu Hotel Century Southern Tower,4.8,4.7,4.7,4.8,4.8,27456.0
3203,994914,"东京新宿华盛顿酒店
Shinjuku Washington Hotel Tokyo",Shinjuku Washington Hotel Tokyo,4.6,4.6,4.4,4.6,4.5,9772.0
3204,994918,"东京利时达新宿酒店
Hotel Listel Shinjuku Tokyo",Hotel Listel Shinjuku Tokyo,4.0,4.1,3.9,4.3,4.1,9859.0
3205,994923,"东京新宿王子大饭店
Shinjuku Prince Hotel Tokyo",Shinjuku Prince Hotel Tokyo,4.8,4.7,4.5,4.7,4.6,13962.0
3206,994929,"东京湾有明华盛顿酒店
Tokyo Bay Ariake Washington Hotel",Tokyo Bay Ariake Washington Hotel,4.6,4.6,4.5,4.6,4.6,9293.0
3207,1005321,"京都庵町家民宿
Iori Machiya Stay Residence Kyoto",Iori Machiya Stay Residence Kyoto,4.8,4.6,4.6,4.8,4.7,35000.0
3208,1005324,"桐谷箱根庄酒店
Ryokan Kiritani Hakoneso",Ryokan Kiritani Hakoneso,0.0,0.0,0.0,0.0,0.0,24890.0
3209,1005333,"海边空间BB旅馆
Seaside Space BB",Seaside Space BB,5.0,5.0,4.0,5.0,4.8,
3210,1005498,"冲绳蒙特利水疗度假酒店
Hotel Monterey Okinawa Spa & Resort",Hotel Monterey Okinawa Spa & Resort,4.8,4.8,4.8,4.9,4.8,37731.0
3211,1005502,"冲绳拉古拿花园酒店
Laguna Garden Hotel Okinawa",Laguna Garden Hotel Okinawa,4.4,4.8,4.7,4.8,4.7,
3212,1005520,"金泽白鸟路山乐酒店
Kanazawa Hakuchoro Hotel Sanraku",Kanazawa Hakuchoro Hotel Sanraku,4.3,4.3,4.3,4.3,4.3,33749.0
3213,1005521,"第二长野路线酒店
Hotel Route-Inn Daini Nagano",Hotel Route-Inn Daini Nagano,,,,,,6128.0
3214,1005531,"图巴潮路国际酒店
Toba Kokusai Hotel Shiojitei",Toba Kokusai Hotel Shiojitei,5.0,5.0,4.7,5.0,4.9,51058.0
3215,1005535,"札幌華徳馬酒店
Watermark Hotel Sapporo",Watermark Hotel Sapporo,4.9,4.8,4.8,4.9,4.8,12003.0
3216,1005542,"R&B札幌北3西2酒店
R&B Hotel Sapporo-KitasanNishini",R&B Hotel Sapporo-KitasanNishini,4.4,4.4,3.9,4.3,4.3,6788.0
3217,1005543,"福山駅北口船舶酒店
Vessel Inn Fukuyama Eki Kitaguchi",Vessel Inn Fukuyama Eki Kitaguchi,4.4,4.4,4.4,4.4,4.4,7788.0
3218,1005544,"富士风采酒店
Fujimien",Fujimien,3.5,3.8,3.5,3.7,3.6,
3219,1005545,"霍腾扎瓦恩酒店
Hotozawaen",Hotozawaen,,,,,,
3220,1005549,"里士满高知酒店
Richmond Hotel Kochi",Richmond Hotel Kochi,4.5,4.4,4.4,4.5,4.5,7786.0
3221,1005550,"希马泰姆旅馆
Pension Shima Time",Pension Shima Time,4.9,4.9,4.9,4.9,4.9,
3222,1005555,"戴斯豪迪旅馆
Daisy's Inn Howdy 

又名：戴斯豪迪旅馆(Daisy's Inn Howdy)",Daisy's Inn Howdy ,3.8,3.8,3.8,3.8,3.8,7000.0
3223,1005556,"乌梅达赫伽斯里比酒店
R&B Hotel Umeda-Higashi",R&B Hotel Umeda-Higashi,3.4,3.5,3.4,3.5,3.4,8140.0
3224,1005560,"R＆B京都駅八条口酒店
R&B Hotel Kyotoeki-Hachijouguchi",R&B Hotel Kyotoeki-Hachijouguchi,4.7,4.6,4.3,4.9,4.6,6070.0
3225,1005566,"横滨马车道里士满酒店
Richmond Hotel Yokohama-Bashamichi",Richmond Hotel Yokohama-Bashamichi,4.4,4.3,4.3,4.4,4.4,21323.0
3226,1005573,"和歌山市BK周租公寓酒店
Wakayama Bk Hotel",Wakayama Bk Hotel,,,,,,8892.0
3227,1005574,"高田马场灿路都大饭店
Hotel Sunroute Takadanobaba",Hotel Sunroute Takadanobaba,4.8,4.8,4.7,4.8,4.8,11075.0
3228,1005575,"R&B酒店东京大塚站北口
R&B Hotel Otsukaeki-Kitaguchi",R&B Hotel Otsukaeki-Kitaguchi,4.9,4.7,4.3,4.8,4.7,8016.0
3229,1005576,"八王子里比酒店
R&B Hotel Hachioji",R&B Hotel Hachioji,4.3,4.2,4.0,4.2,4.2,6234.0
3230,1005577,"东京R&B上野广小路酒店
R&B Hotel Ueno-Hirokoji Tokyo",R&B Hotel Ueno-Hirokoji Tokyo,4.7,4.6,4.2,4.6,4.5,6070.0
3231,1005582,"东京米尔帕尔克酒店
Hotel Mielparque Tokyo",Hotel Mielparque Tokyo,4.3,4.3,4.2,4.3,4.3,7590.0
3232,1005584,"R&B东京蒲田东口酒店
R&B Hotel Kamata-Higashiguchi Tokyo",R&B Hotel Kamata-Higashiguchi Tokyo,4.3,4.1,4.1,4.3,4.2,6070.0
3233,1005585,"山形站前里士满酒店
Richmond Hotel Yamagata Ekimae",Richmond Hotel Yamagata Ekimae,4.5,4.6,4.6,4.6,4.6,6019.0
3234,1636239,"拉拉御殿场度假酒店
LaLa Gotenba Hotel & Resort Shizuoka",LaLa Gotenba Hotel & Resort Shizuoka,4.4,4.4,4.4,4.7,4.5,
3235,1584818,"静冈御殿场馆酒店
The Gotembakan Shizuoka",The Gotembakan Shizuoka,4.6,4.4,4.1,4.5,4.4,
3236,7514189,"宫崎狮子酒店
Miyazaki Lions Hotel",Miyazaki Lions Hotel,4.0,5.0,5.0,5.0,4.8,
3237,6403045,"冈崎新​​格兰德酒店
Okazaki New Grand Hotel",Okazaki New Grand Hotel,4.4,4.1,4.1,4.1,4.1,6945.0
3238,2552112,"刈谷舒适酒店
Comfort Hotel Kariya",Comfort Hotel Kariya,4.0,3.9,4.0,4.1,4.0,8583.0
3239,1018524,"旅馆 银阁
Ryokan Ginkaku",Ryokan Ginkaku,4.8,4.8,4.5,4.6,4.7,15120.0
3240,1647539,"中富良野富良野奥利卡度假村
Furano Resort Orika Nakafurano",Furano Resort Orika Nakafurano,4.2,4.4,4.4,4.4,4.4,
3241,2074164,"运河之宿小樽古川酒店
Otaru Furukawa Hotel",Otaru Furukawa Hotel,5.0,5.0,4.8,5.0,4.9,
3242,1647082,"笹井酒店
Sasai Hotel",Sasai Hotel,3.5,3.5,3.5,3.5,3.5,
3243,705934,"神户绿山酒店
Green Hill Hotel Kobe",Green Hill Hotel Kobe,3.7,3.9,3.7,3.9,3.8,6229.0
3244,705487,"神户流明酒店
Kobe Luminous Hotel",Kobe Luminous Hotel,4.4,4.6,4.3,4.4,4.4,6753.0
3245,3708273,"層雲峡山景酒店
Sounkyo Mount View Hotel Hokkaido",Sounkyo Mount View Hotel Hokkaido,3.6,3.7,3.6,3.6,3.6,12741.0
3246,1025253,"神谷无山羊乔木旅馆
Kami No Yama Azumaya",Kami No Yama Azumaya,,,,,,25002.0
3247,1025393,"猫头鹰叫声旅舍
Hooting Owl Lodge",Hooting Owl Lodge,,,,,,18500.0
3248,3162422,"气仙沼市酒店
Hotel Route-Inn Kesennuma",Hotel Route-Inn Kesennuma,3.5,3.5,3.5,3.5,3.5,6044.0
3249,1488335,"三洋酒店
Sanyo Hotel",Sanyo Hotel,4.0,5.0,4.0,3.0,4.0,
3250,8492971,"蓝鸟小木屋
Bluebird Chalets",Bluebird Chalets,,,,,,
3251,7090306,"日出21酒店
Hotel Sunrise21",Hotel Sunrise21,4.0,4.0,4.0,4.0,4.0,5175.0
3252,1038714,"白马伊科酒店
Hakuba Echo Hotel",Hakuba Echo Hotel,,,,,,
3253,1039695,"马路纳卡酒店
Marunaka Ryokan",Marunaka Ryokan,,,,,,9288.0
3254,6999285,"石垣岛超级大酒店
Super Hotel Ishigakijima",Super Hotel Ishigakijima,,,,,,
3255,1058596,"中岛旅馆
Lodge Nakajima",Lodge Nakajima,,,,,,20000.0
3256,1060936,"大阪京阪天满桥酒店
Hotel Keihan Tenmabashi Osaka",Hotel Keihan Tenmabashi Osaka,4.6,4.6,4.2,4.6,4.5,12385.0
3257,1060942,"大阪京阪京桥格兰德酒店
Osaka Hotel Keihan Kyobashi Grande",Osaka Hotel Keihan Kyobashi Grande,4.8,4.6,4.6,4.8,4.7,12375.0
3258,1061004,"东京浅草集市广场酒店
Agora Place Asakusa Tokyo",Agora Place Asakusa Tokyo,4.7,4.6,4.4,4.8,4.6,6250.0
3259,1061749,"札幌多米高级酒店
Dormy Inn Premium Sapporo",Dormy Inn Premium Sapporo,4.8,4.8,4.7,4.8,4.7,11784.0
3260,1061762,"志摩观光酒店 湾景套房
Shima Kanko Hotel the Baysuites",Shima Kanko Hotel the Baysuites,4.7,4.7,4.8,4.8,4.7,150935.0
3261,1068771,"贝斯特韦斯特菲诺大阪心斋桥酒店
Best Western Hotel Fino Osaka Shinsaibashi",Best Western Hotel Fino Osaka Shinsaibashi,4.7,4.5,4.4,4.6,4.5,12797.0
3262,1068795,"北海道二世古昆布温泉鹤雅别庄杢抄酒店
Niseko Konbu Onsen Tsuruga Besso Moku No Sho Hokkaido",Niseko Konbu Onsen Tsuruga Besso Moku No Sho Hokkaido,4.5,4.5,4.6,4.7,4.6,81876.0
3263,1074742,"新桥登记入住酒店
Hotel Check in Shimbashi",Hotel Check in Shimbashi,4.7,5.0,4.0,4.7,4.6,8747.0
3264,6459942,"轻井泽圭音羽之森酒店
Kyu Karuizawa Hotel Otowa No Mori",Kyu Karuizawa Hotel Otowa No Mori,4.5,4.5,4.2,4.4,4.4,
3265,6168152,"梦落温泉别邸苏庵
Bettei Soan",Bettei Soan,,,,,,
3266,6146401,"梦落酒店
Hotel Yumeshizuku",Hotel Yumeshizuku,,,,,,
3267,1082611,"II名誉酒店
Hotel Prestige II",Hotel Prestige II,,,,,,5533.0
3268,6446305,"高千穗圣隐旅馆
Hanare No Yado Kamigakure",Hanare No Yado Kamigakure,,,,,,
3269,3463741,"小宿缘日式旅馆
Koyado Enn",Koyado Enn,4.8,4.8,4.7,4.8,4.8,
3270,7011802,"鸣子温泉义经由香里旅馆
Yoshitsune Yukarinoyu Ubanoyu",Yoshitsune Yukarinoyu Ubanoyu,3.5,3.6,3.5,3.6,3.6,
3271,7019932,"坎普霍堪町背包客休闲旅馆
Kamp Houkan-Cho Backpacker's Inn & Lounge 

又名：坎普霍堪町背包客休闲旅馆(Kamp Houkan-Cho Backpacker's Inn & Lounge)",Kamp Houkan-Cho Backpacker's Inn & Lounge ,,,,,,
3272,1098587,"北海道阿寒郡鹤雅别墅鄙之座酒店
Akan Tsuruga Bessou Hina No Za Hokkaido",Akan Tsuruga Bessou Hina No Za Hokkaido,4.8,5.0,5.0,5.0,4.9,89365.0
3273,1098665,"北海道阿寒郡游久之里鹤雅
Akan Yuku No Sato Tsuruga Hokkaido",Akan Yuku No Sato Tsuruga Hokkaido,4.8,4.8,4.7,4.8,4.8,33754.0
3274,1098692,"清澄白河灵活住宿公寓式酒店
Flexstay Inn Kiyosumi Shirakawa",Flexstay Inn Kiyosumi Shirakawa,4.6,4.6,4.6,4.7,4.6,8728.0
3275,1098725,"东十条弗莱斯泰公寓式酒店
Flexstay Inn Higashi Jujo",Flexstay Inn Higashi Jujo,4.0,3.8,3.6,3.8,3.8,9087.0
3276,1105202,"考山世界浅草旅馆
Khaosan World Asakusa Ryokan",Khaosan World Asakusa Ryokan,4.0,4.0,4.0,4.0,4.0,15641.0
3277,1113528,"饭田桥弗莱斯泰酒店
Flexstay Inn Iidabashi",Flexstay Inn Iidabashi,4.1,4.1,4.1,4.1,4.1,15245.0
3278,1113592,"大阪万豪都酒店
Osaka Marriott Miyako Hotel",Osaka Marriott Miyako Hotel,4.9,4.9,4.9,4.9,4.9,45441.0
3279,6446134,"汤宿一番地日式旅馆
Yuyadoichibanchi",Yuyadoichibanchi,3.8,4.3,4.0,4.3,4.1,
3280,6176647,"赫特旅馆酒店
Hotel Heart Inn",Hotel Heart Inn,,,,,,
3281,7312022,"京都花灯路八坂之塔高级町屋
Hana-Touro Stay Yasakano-Tou Machiya Premium Kyoto",Hana-Touro Stay Yasakano-Tou Machiya Premium Kyoto,4.8,4.5,4.5,4.8,4.6,
3282,7088945,"京都傾奇庵度假屋
Kabuki Ann Kyoto",Kabuki Ann Kyoto,4.6,5.0,5.0,4.8,4.9,
3283,1137740,"屏幕旅馆
The Screen",The Screen,,,,,,
3284,1137747,"知床酒店
Hotel Shiretoko",Hotel Shiretoko,3.9,4.0,3.9,3.9,3.9,35000.0
3285,1137748,"伊东亀屋惠庵旅馆
Kameya Ean Ito",Kameya Ean Ito,5.0,5.0,5.0,5.0,5.0,12960.0
3286,1137758,"层云峡汤本温泉酒店
Yumoto Ginsenkaku",Yumoto Ginsenkaku,4.3,4.2,4.1,4.2,4.2,
3287,1137760,"函馆凯墨梅滨海酒店
Seaside Hotel Kamome Hakodate",Seaside Hotel Kamome Hakodate,3.8,3.7,3.6,3.7,3.7,6970.0
3288,1137761,"旅龙香乃藏传统日式旅馆
Hatago Kounokura",Hatago Kounokura,4.2,4.2,4.2,4.2,4.2,
3289,1137763,"天使海豚旅馆
Tenshino Iruka",Tenshino Iruka,4.5,4.7,4.6,4.9,4.7,15100.0
3290,1137772,"新曹里瑙饭店
Hotel New Carina",Hotel New Carina,,,,,,5166.0
3291,1137777,"长崎云仙新汤温泉日式旅馆
Yuyado Unzen Shinyu Nagasaki",Yuyado Unzen Shinyu Nagasaki,,,,,,27846.0
3292,2083438,"熊本雅顿麻生酒店
Arden Hotel Aso Kumamoto",Arden Hotel Aso Kumamoto,,,,,,
3293,6162970,"青木屋酒店
Aokiya",Aokiya,3.5,3.5,3.5,3.5,3.5,
3294,1139842,"珊瑚礁住宿加早餐旅馆
Sangosho",Sangosho,,,,,,
3295,1658475,"新泻纳诺拉锁酒店
Nanauraso Niigata",Nanauraso Niigata,,,,,,
3296,1140236,"尼西米纳住宿加早餐酒店
B & B Nishimine",B & B Nishimine,4.6,4.6,4.6,4.6,4.6,5556.0
3297,5620759,"柏原橡树酒店
Kashihara Oak Hotel",Kashihara Oak Hotel,,,,,,
3298,7011913,"希拉萨克索
Shirasakiso",Shirasakiso,,,,,,
3299,1140411,"成田机场旅馆
Narita Airport Hostel",Narita Airport Hostel,,,,,,15500.0
3300,1140420,"富士庄酒店
Fujisou",Fujisou,,,,,,
3301,6990529,"佐渡海鸥庄旅馆
Ryokan Kamomeso Sado",Ryokan Kamomeso Sado,,,,,,
3302,1140674,"科米卡恩宾馆
Guest House Kominkaen",Guest House Kominkaen,,,,,,6118.0
3303,1141290,"天草西海岸背包客福莱博酒店
Amakusa West Coast Backpackers Fu-Raibou",Amakusa West Coast Backpackers Fu-Raibou,,,,,,
3304,6344541,"库拉旅馆
Guest House Kura",Guest House Kura,4.5,4.5,4.5,4.5,4.5,2976.0
3305,6344555,"奥克兰旅馆
Lodge Oakland",Lodge Oakland,,,,,,
3306,1142708,"弗如玛雅之家酒店
Furumaya House",Furumaya House,,,,,,
3307,1142775,"朱利安英式寄宿旅馆
Julian's English Homestay and Pension 

又名：朱利安英式寄宿旅馆(Julian's English Homestay and Pension)",Julian's English Homestay and Pension ,,,,,,
3308,8184721,"熊本黑川温泉河野裕旅馆
Ryokan Kono-Yu Kumamoto",Ryokan Kono-Yu Kumamoto,,,,,,
3309,6254329,"伊豆希尔住宿加早餐酒店
B&BK Here-Izu",B&BK Here-Izu,,,,,,
3310,1143156,"午睡旅馆
Pension Siesta",Pension Siesta,,,,,,9800.0
3311,1143272,"镰仓松崎温泉酒店
Matsuzaki Onsen Kaihinso",Matsuzaki Onsen Kaihinso,,,,,,
3312,6516755,"高屋日式旅馆
Ryokan Takaya",Ryokan Takaya,,,,,,
3313,1143448,"阿特利耶蜂之膝住宿加早餐旅馆
Atelier Bee's Knees Bed & Breakfast 

又名：阿特利耶蜂之膝住宿加早餐旅馆(Atelier Bee's Knees Bed & Breakfast)",Atelier Bee's Knees Bed & Breakfast ,,,,,,
3314,6344584,"沙利帝国国王酒店
Hotel Salle Empire King",Hotel Salle Empire King,,,,,,12005.0
3315,6269736,"社森旅馆
Lodge Shosen",Lodge Shosen,,,,,,4167.0
3316,6148069,"蓼科环境小屋酒店
Hotel Ambient Tateshina Cottage",Hotel Ambient Tateshina Cottage,,,,,,
3317,6276733,"阿萨内博旅馆
Pension Asanebou",Pension Asanebou,,,,,,
3318,6345000,"堂岛天遊酒店
Dougashima Hotel Tenyu",Dougashima Hotel Tenyu,4.8,4.8,4.8,4.8,4.9,
3319,5566799,"米诺亚娜遗产村伊考伊酒店
Ikoi No Mura Heritage Minoyama",Ikoi No Mura Heritage Minoyama,,,,,,
3320,6306338,"塞特拉维贝提酒店
Petit Hotel c'Est La VIE 

又名：塞特拉维贝提酒店(Petit Hotel c'Est La VIE)",Petit Hotel c'Est La VIE ,,,,,,
3321,6254317,"德盖什玛兰德霍培酒店
Dogashima Land Hopia",Dogashima Land Hopia,,,,,,
3322,3152881,"奄美马车山村度假酒店
Resort Bashayamamura Amami",Resort Bashayamamura Amami,,,,,,
3323,8429705,"森特皮亚酒店
Hotel Sentpia",Hotel Sentpia,,,,,,
3324,5500827,"三浦玛拉米斯酒店
Maholova Minds Miura",Maholova Minds Miura,3.7,3.7,3.7,3.7,3.7,
3325,1148757,"卡米索日式旅馆
Ryokamiso",Ryokamiso,,,,,,
3326,6997377,"立愿寺温泉酒店
Ryuganji Onsen Hotel",Ryuganji Onsen Hotel,,,,,,9260.0
3327,8328393,"新斯昂浦萨塔玛奥格斯酒店
New Sunpia Saitama Ogose",New Sunpia Saitama Ogose,,,,,,
3328,1658459,"新泻大桥馆之汤酒店
Hotel Oohashi Yakatanoyu Niigata",Hotel Oohashi Yakatanoyu Niigata,,,,,,
3329,7021595,"垂直联盟酒店
Hotel Union Vert",Hotel Union Vert,,,,,,
3330,1151444,"贝尔猪俣艺典旅馆
Hotel Belle-Cour Inomata",Hotel Belle-Cour Inomata,,,,,,15120.0
3331,6672148,"友木膳食公寓
Pension You Mu",Pension You Mu,,,,,,
3332,1151447,"雅买池度假酒店
Resort Inn Yamaichi",Resort Inn Yamaichi,,,,,,
3333,1156047,"石澳赛伊酒店
Shiosai",Shiosai,,,,,,14280.0
3334,6320192,"赛费于恩酒店
Hotel Seifuuen",Hotel Seifuuen,,,,,,32013.0
3335,1157306,"阎摩之宿杉根酒店
Yama-No-Yado Sugimoto-Kan",Yama-No-Yado Sugimoto-Kan,,,,,,
3336,1159467,"云母木屋旅馆
Log Pension Kirara",Log Pension Kirara,,,,,,
3337,5518088,"木更津福蝶酒店
Kisarazu Fujiya Kicho",Kisarazu Fujiya Kicho,,,,,,
3338,7018253,"诗礼哈尔小屋
Lodge Schiheil",Lodge Schiheil,5.0,5.0,5.0,5.0,5.0,
3339,1652560,"鹿角十和田湖斯赞特酒店
Towadako Shinzantei Kadsuno",Towadako Shinzantei Kadsuno,,,,,,26861.0
3340,7364786,"泉南月神情趣酒店（仅限成人）
Hotel Luna (Adult Only) Sennan",Hotel Luna (Adult Only) Sennan,3.9,3.9,3.9,3.9,3.9,14254.0
3341,5518005,"玛丽恩聂托旅馆
Pension Marionetto",Pension Marionetto,,,,,,
3342,4138823,"麓旅馆
Fumoto Ryokan",Fumoto Ryokan,,,,,,
3343,2389051,"神之汤温泉酒店
Hotel Kaminoyu Onsen",Hotel Kaminoyu Onsen,,,,,,
3344,4978285,"明星庄民宿
Minshuku Myojoso",Minshuku Myojoso,,,,,,
3345,1161623,"石部祖酒店
Ishibu-so",Ishibu-so,,,,,,
3346,6354260,"八岳风花酒店
Yatsugatake Hotel Fuuka",Yatsugatake Hotel Fuuka,,,,,,
3347,6709480,"老餐厅和小酒店
Petit Hotel & Restaurant Old Age",Petit Hotel & Restaurant Old Age,,,,,,
3348,3705722,"马里昂信浓度假旅馆
Resort Inn Marion Shinano",Resort Inn Marion Shinano,,,,,,
3349,1163970,"塔卡拉亚旅馆
Takaraya Ryokan",Takaraya Ryokan,,,,,,30400.0
3350,6996128,"茑温泉旅馆
Tsuta Onsen",Tsuta Onsen,,,,,,
3351,3041999,"冲绳北谷物语公寓
Condominium Chatan Monogatari Okinawa",Condominium Chatan Monogatari Okinawa,,,,,,
3352,1167714,"朝日膳食公寓旅馆
Pension Asahi",Pension Asahi,,,,,,
3353,1171934,"品川东武酒店
Shinagawa Tobu Hotel",Shinagawa Tobu Hotel,4.2,4.2,4.2,4.3,4.2,8950.0
3354,6206990,"仙台东口2号东横酒店
Toyoko Inn Sendai Higashi-Guchi No.2",Toyoko Inn Sendai Higashi-Guchi No.2,5.0,5.0,5.0,5.0,5.0,
3355,705098,"东横中部国际空港本馆橙色阵营旅馆
Toyoko Inn Chubu Kokusai-Kuko Honkan Orange Side",Toyoko Inn Chubu Kokusai-Kuko Honkan Orange Side,4.6,4.4,4.4,4.6,4.5,
3356,1176989,"民宿乌托邦酒店
Minshuku Utopia",Minshuku Utopia,,,,,,9000.0
