RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,LocationScore,tripadvisor_hotel_id,ServicesScore,FacilitiesScore,HealthScore,HotelPrice,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
2813,706392,"京都嵯峨太阳成员酒店
Sun Members Kyoto Saga",Sun Members Kyoto Saga,3.8,4.2,1006,3.9,4.5,4.1,6803.0,Sun Members Kyoto Saga,https://www.tripadvisor.com/Hotel_Review-g298564-d2504791-Reviews-Sun_Members_Kyoto_Saga-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,616-8304,京都府,京都市右京区,嵯峨広沢南野町27-1,,〒616-8304 京都府京都市右京区嵯峨広沢南野町27-1,7885,42421,67
2830,706417,"京都安迪鲁酒店
Hotel Anteroom Kyoto",Hotel Anteroom Kyoto,4.1,4.7,832,4.7,4.7,4.6,7196.0,Hotel Anteroom Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d2168940-Reviews-Hotel_Anteroom_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.5,2,601-8044,京都府,京都市,南区東九条明田町7,,〒601-8044 京都府京都市南区東九条明田町7,6219,20211,127
2853,706446,"大本酒店
Hotel Omoto",Hotel Omoto,4.1,4.4,2849,4.4,4.2,4.3,15031.0,Hotel Omoto,https://www.tripadvisor.com/Hotel_Review-g298118-d1098461-Reviews-Hotel_Omoto-Matsumoto_Nagano_Prefecture_Chubu.html,4.0,14,390-0303,長野県,松本市,浅間温泉3-13-10,,〒390-0303 長野県松本市浅間温泉3-13-10,12219,47886,40
2856,706449,"诹访湖畔酒店
Suwa Lakeside Hotel",Suwa Lakeside Hotel,3.3,3.3,12925,3.2,3.3,3.2,14457.0,Suwa Lakeside Hotel,https://www.tripadvisor.com/Hotel_Review-g1021311-d1076034-Reviews-Suwa_Lakeside_Hotel-Suwa_Nagano_Prefecture_Chubu.html,3.0,217,392-0022,長野県,諏訪市,高島2-1201-48,,〒392-0022 長野県諏訪市高島2-1201-48,7830,33221,63
2860,706455,"轻井泽1130酒店
Hotel Karuizawa 1130",Hotel Karuizawa 1130,3.5,3.3,8187,3.2,3.4,3.4,13253.0,Hotel Karuizawa 1130,https://www.tripadvisor.com/Hotel_Review-g1123094-d1167672-Reviews-Hotel_Karuizawa_1130-Tsumagoi_mura_Agatsuma_gun_Gunma_Prefecture_Kanto.html,4.0,82,377-1402,群馬県,吾妻郡嬬恋村,鎌原1453-2,,〒377-1402 群馬県吾妻郡嬬恋村鎌原1453-2,15107,92547,238
2870,706469,"饭田屋酒店
Hotel Iidaya",Hotel Iidaya,4.2,4.3,2881,4.2,4.2,4.2,6920.0,Hotel Iidaya,https://www.tripadvisor.com/Hotel_Review-g298118-d1080906-Reviews-Hotel_Iidaya-Matsumoto_Nagano_Prefecture_Chubu.html,3.5,14,390-0811,長野県,松本市,中央1-2-3,,〒390-0811 長野県松本市中央1-2-3,5724,10238,152
2871,706471,"松本观光酒店
Matsumoto Tourist Hotel",Matsumoto Tourist Hotel,3.7,3.7,2850,3.6,3.7,3.7,6338.0,Matsumoto Tourist Hotel,https://www.tripadvisor.com/Hotel_Review-g298118-d320191-Reviews-Matsumoto_Tourist_Hotel-Matsumoto_Nagano_Prefecture_Chubu.html,3.5,14,390-0815,長野県,松本市,深志2-4-24,,〒390-0815 長野県松本市深志2-4-24,4293,18824,201
2881,706482,"阿云高山中心大酒店
Ayun Takayama Central Hotel",Ayun Takayama Central Hotel,4.1,4.1,1916,4.0,4.1,4.1,8633.0,Ayun Takayama Central Hotel,https://www.tripadvisor.com/Hotel_Review-g298113-d1111691-Reviews-Ayun_Takayama_Central_Hotel-Takayama_Gifu_Prefecture_Chubu.html,3.5,6,506-0009,岐阜県,高山市,花岡町1-5-2,,〒506-0009 岐阜県高山市花岡町1-5-2,7107,11771,43
2882,706485,"哈娜酒店
Hotel Hana",Hotel Hana,4.4,4.4,1888,3.7,4.2,4.2,9271.0,Hotel Hana,https://www.tripadvisor.com/Hotel_Review-g298113-d1089551-Reviews-Hotel_Hana-Takayama_Gifu_Prefecture_Chubu.html,3.5,6,506-0007,岐阜県,高山市,総和町1-78,,〒506-0007 岐阜県高山市総和町1-78,6091,12957,43
2886,706489,"阿克蒂酒店
Hotel Acty",Hotel Acty,3.4,3.3,1902,3.2,3.4,3.3,12987.0,Hotel Acty,https://www.tripadvisor.com/Hotel_Review-g298113-d1076506-Reviews-Hotel_Acty-Takayama_Gifu_Prefecture_Chubu.html,3.5,6,506-0026,岐阜県,高山市,花里町3-46,,〒506-0026 岐阜県高山市花里町3-46,9772,28429,34
2897,706506,"岐阜县华盛顿酒店
Gifu Washington Hotel Plaza",Gifu Washington Hotel Plaza,4.3,4.0,12955,4.0,4.0,4.1,9924.0,Gifu Washington Hotel Plaza,https://www.tripadvisor.com/Hotel_Review-g298112-d809651-Reviews-Gifu_Washington_Hotel_Plaza-Gifu_Gifu_Prefecture_Chubu.html,3.0,220,500-8833,岐阜県,岐阜市,神田町7-7-4,,〒500-8833 岐阜県岐阜市神田町7-7-4,5928,14318,188
2918,706535,"休闲度假酒店
Relax Resort Hotel",Relax Resort Hotel,4.3,4.3,5113,4.5,4.1,4.3,65471.0,Relax Resort Hotel,https://www.tripadvisor.com/Hotel_Review-g298122-d1094091-Reviews-Relax_Resort_Hotel-Atami_Shizuoka_Prefecture_Chubu.html,4.0,36,413-0019,静岡県,熱海市,咲見町6-41,,〒413-0019 静岡県熱海市咲見町6-41,21608,125280,13
2979,736862,"京阪京都格兰德酒店
Hotel Keihan Kyoto Grande",Hotel Keihan Kyoto Grande,4.8,4.7,846,4.6,4.7,4.7,7413.0,Hotel Keihan Kyoto Grande,https://www.tripadvisor.com/Hotel_Review-g298564-d670556-Reviews-Hotel_Keihan_Kyoto_Grande-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,601-8003,京都府,京都市南区,東九条西山王町31,,〒601-8003 京都府京都市南区東九条西山王町31,8440,40533,320
2981,736875,"大阪海湾塔酒店
Hotel Osaka Baytower",Hotel Osaka Baytower,4.6,4.5,1263,4.4,4.6,4.5,7888.0,Hotel Osaka Baytower,https://www.tripadvisor.com/Hotel_Review-g298566-d557798-Reviews-Hotel_Osaka_Baytower-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,,,,,,,,,
2984,737027,"冲绳都酒店
Okinawa Miyako Hotel",Okinawa Miyako Hotel,4.4,4.8,3371,4.5,4.7,4.6,10214.0,Okinawa Miyako Hotel,https://www.tripadvisor.com/Hotel_Review-g298224-d325637-Reviews-Okinawa_Miyako_Hotel-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,18,,,,,,,,,
2987,737054,"芬迪别墅东京汐留酒店
Hotel Villa Fontaine Tokyo-Shiodome",Hotel Villa Fontaine Tokyo-Shiodome,4.7,4.6,98,4.5,4.7,4.7,12329.0,Hotel Villa Fontaine Tokyo-Shiodome,https://www.tripadvisor.com/Hotel_Review-g1066451-d609500-Reviews-Hotel_Villa_Fontaine_Tokyo_Shiodome-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,105-0021,東京都,港区,東新橋1-9-2,汐留住友ビル,〒105-0021 東京都港区東新橋1-9-2汐留住友ビル,10550,28318,497
2990,737133,"京都凯悦酒店
Hyatt Regency Kyoto",Hyatt Regency Kyoto,4.7,4.8,884,4.7,4.9,4.8,40514.0,Hyatt Regency Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d601531-Reviews-Hyatt_Regency_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.5,2,605-0941,京都府,京都市東山区,三十三間堂廻り644-2,,〒605-0941 京都府京都市東山区三十三間堂廻り644-2,37424,80178,187
2992,737147,"乌丸京都酒店
Karasuma Kyoto Hotel",Karasuma Kyoto Hotel,4.8,4.6,891,4.4,4.7,4.6,6083.0,Karasuma Kyoto Hotel,https://www.tripadvisor.com/Hotel_Review-g298564-d558372-Reviews-Karasuma_Kyoto_Hotel-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,600-8412,京都府,京都市,下京区烏丸通四条下ル,,〒600-8412 京都府京都市下京区烏丸通四条下ル,9550,25541,255
2993,737156,"京都新阪急饭店
Hotel New Hankyu Kyoto",Hotel New Hankyu Kyoto,4.9,4.6,857,4.4,4.7,4.7,8052.0,Hotel New Hankyu Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d302288-Reviews-Hotel_New_Hankyu_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,600-8216,京都府,京都市下京区,塩小路通新町東入る東塩小路町579,,〒600-8216 京都府京都市下京区塩小路通新町東入る東塩小路町579,10439,30650,323
2997,749521,"日本桥别墅酒店
Hotel Nihonbashi Villa",Hotel Nihonbashi Villa,4.3,4.1,199,3.9,4.3,4.2,2782.0,Hotel Nihonbashi Villa,https://www.tripadvisor.com/Hotel_Review-g1066444-d506012-Reviews-Hotel_Nihonbashi_Villa-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,103-0002,東京都,中央区,日本橋馬喰町2-2-1,,〒103-0002 東京都中央区日本橋馬喰町2-2-1,7551,18212,181
3002,759807,"东京台场日航大酒店
Grand Nikko Tokyo Daiba",Grand Nikko Tokyo Daiba,4.8,4.8,96,4.8,4.8,4.8,18453.0,Grand Nikko Tokyo Daiba,https://www.tripadvisor.com/Hotel_Review-g1066451-d302387-Reviews-Grand_Nikko_Tokyo_Daiba-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,135-8701,東京都,港区台場,2-6-1,,〒135-8701 東京都港区台場2-6-1,15769,53637,882
3006,759827,"新大阪永翼国际酒店
Hotel Wing International Shin-Osaka",Hotel Wing International Shin-Osaka,4.3,4.3,1303,4.1,4.3,4.3,11463.0,Hotel Wing International Shin-Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d505039-Reviews-Hotel_Wing_International_Shin_Osaka-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,532-0002,大阪府,大阪市,淀川区東三国 2-32-9,,〒532-0002 大阪府大阪市淀川区東三国 2-32-9,5205,11406,110
3020,759857,"名古屋金山酒店
Nagoya Kanayama Hotel",Nagoya Kanayama Hotel,4.7,4.2,3579,4.1,4.2,4.3,8726.0,Nagoya Kanayama Hotel,https://www.tripadvisor.com/Hotel_Review-g298106-d1080566-Reviews-Nagoya_Kanayama_Hotel-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,460-0022,愛知県,名古屋市中区,中区金山4-6-25,,〒460-0022 愛知県名古屋市中区中区金山4-6-25,8511,26092,183
3021,759858,"名古屋荣华盛顿酒店
Nagoya Sakae Washington Hotel Plaza",Nagoya Sakae Washington Hotel Plaza,4.6,4.6,3603,4.4,4.7,4.6,8726.0,Nagoya Sakae Washington Hotel Plaza,https://www.tripadvisor.com/Hotel_Review-g298106-d1080653-Reviews-Nagoya_Sakae_Washington_Hotel_Plaza-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,460-0008,愛知県,名古屋市中区栄,中区栄3-1-32,,〒460-0008 愛知県名古屋市中区栄中区栄3-1-32,5823,15566,308
3028,6253643,"京都EI旅馆
El Inn Kyoto",El Inn Kyoto,4.6,3.9,863,3.9,4.2,4.1,6872.0,El Inn Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d1114922-Reviews-El_Inn_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,601-8004,京都府,京都市南区,東九条東山王町13,,〒601-8004 京都府京都市南区東九条東山王町13,8662,27207,562
3046,846369,"大和旅馆
Ryokan Yamato",Ryokan Yamato,4.5,4.3,7137,4.3,4.5,4.4,15000.0,Ryokan Yamato,https://www.tripadvisor.com/Hotel_Review-g1021355-d13279500-Reviews-Ryokan_Yamato-Sado_Niigata_Prefecture_Chubu.html,-1.0,66,952-0604,新潟県,佐渡市,小木町1537,,〒952-0604 新潟県佐渡市小木町1537,,,JapanChubuKoshinetsuNiigata PrefectureSado
3062,846405,"浅草中央酒店
Asakusa Central Hotel",Asakusa Central Hotel,4.8,4.7,239,4.4,4.7,4.6,5976.0,Asakusa Central Hotel,https://www.tripadvisor.com/Hotel_Review-g1066461-d672038-Reviews-Asakusa_Central_Hotel-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,111-0032,東京都,台東区,浅草1-5-3,,〒111-0032 東京都台東区浅草1-5-3,6108,21099,137
3072,856915,"新大阪站酒店
Shin-Osaka Station Hotel",Shin-Osaka Station Hotel,4.5,4.6,1277,4.4,4.7,4.6,13658.0,Shin-Osaka Station Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1084421-Reviews-Shin_Osaka_Station_Hotel-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,533-0033,大阪府,大阪市東淀川区,東中島1丁目16番6号,,〒533-0033 大阪府大阪市東淀川区東中島1丁目16番6号,7885,16880,75
3073,856916,"札幌休闲酒店
Comfort Hotel Sapporo",Comfort Hotel Sapporo,4.1,4.6,3740,4.3,4.6,4.4,5033.0,Comfort Hotel Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d386883-Reviews-Comfort_Hotel_Sapporo-Sapporo_Hokkaido.html,3.5,21,,,,,,,,,
3088,926335,"东京希尔顿酒店
Hilton Tokyo",Hilton Tokyo,4.7,4.7,1,4.6,4.8,4.7,32652.0,Hilton Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066457-d304289-Reviews-Hilton_Tokyo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,160-0023,東京都,新宿区,西新宿6-6-2,Shinjuku-Ku,〒160-0023 東京都新宿区西新宿6-6-2Shinjuku-Ku,29650,68073,821
3089,926338,"名古屋希尔顿酒店
Hilton Nagoya",Hilton Nagoya,4.7,4.8,3510,4.6,4.8,4.7,18250.0,Hilton Nagoya,https://www.tripadvisor.com/Hotel_Review-g298106-d304246-Reviews-Hilton_Nagoya-Nagoya_Aichi_Prefecture_Chubu.html,4.5,20,460-0008,愛知県,名古屋市,中区栄1-3-3,,〒460-0008 愛知県名古屋市中区栄1-3-3,17723,48767,460
3109,987089,"东京半岛酒店
The Peninsula Tokyo",The Peninsula Tokyo,4.9,4.8,8442,4.9,4.9,4.9,58517.0,The Peninsula Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066443-d580687-Reviews-The_Peninsula_Tokyo-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,87,100-0006,東京都,千代田区,有楽町1-8-1,,〒100-0006 東京都千代田区有楽町1-8-1,67032,187444,314
3116,988063,"the b 东京 三轩茶屋酒店
the b tokyo sangenjaya",the b tokyo sangenjaya,4.8,4.6,478,4.0,4.6,4.5,9268.0,the b tokyo sangenjaya,https://www.tripadvisor.com/Hotel_Review-g1066455-d1083405-Reviews-The_b_tokyo_sangenjaya-Setagaya_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,154-0004,東京都,世田谷区,太子堂2-17-9,,〒154-0004 東京都世田谷区太子堂2-17-9,8773,20766,118
3117,988074,"the b 东京 赤坂酒店
the b tokyo akasaka",the b tokyo akasaka,4.7,4.7,131,4.6,4.8,4.7,11597.0,the b tokyo akasaka,https://www.tripadvisor.com/Hotel_Review-g1066451-d549470-Reviews-The_b_tokyo_akasaka-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,107-0052,東京都,港区,赤坂 7-6-13,,〒107-0052 東京都港区赤坂 7-6-13,7440,23765,162
3118,988187,"the b 东京 六本木酒店
the b tokyo roppongi",the b tokyo roppongi,4.7,4.6,153,4.4,4.4,4.5,12978.0,the b tokyo roppongi,https://www.tripadvisor.com/Hotel_Review-g1066451-d456987-Reviews-The_b_tokyo_roppongi-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,106-0032,東京都,港区,六本木3-9-8,,〒106-0032 東京都港区六本木3-9-8,8884,27207,111
3120,988453,"京都皇家水疗酒店
Kyoto Royal Hotel & Spa",Kyoto Royal Hotel & Spa,4.8,4.6,833,4.4,4.7,4.6,8619.0,Kyoto Royal Hotel & Spa,https://www.tripadvisor.com/Hotel_Review-g298564-d307647-Reviews-Kyoto_Royal_Hotel_Spa-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,,,,,,,,,
3121,992355,"京都塔酒店别馆
Kyoto Tower Hotel Annex",Kyoto Tower Hotel Annex,4.7,4.5,971,4.1,4.5,4.5,6893.0,Kyoto Tower Hotel Annex,https://www.tripadvisor.com/Hotel_Review-g298564-d325778-Reviews-Kyoto_Tower_Hotel_Annex-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,600-8216,京都府,京都市,下京区新町通七条下ル東塩小路町 595番地の1,,〒600-8216 京都府京都市下京区新町通七条下ル東塩小路町 595番地の1,7107,26652,126
3123,992394,"大阪心斋桥舒适酒店
Comfort Hotel Osaka Shinsaibashi",Comfort Hotel Osaka Shinsaibashi,4.7,4.7,1294,4.5,4.7,4.6,15718.0,Comfort Hotel Osaka Shinsaibashi,https://www.tripadvisor.com/Hotel_Review-g298566-d299468-Reviews-Comfort_Hotel_Osaka_Shinsaibashi-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,542-0083,大阪府,大阪市中央区,東心斎橋1-15-15,,〒542-0083 大阪府大阪市中央区東心斎橋1-15-15,7218,18767,193
3133,993310,"大阪格兰帕斯酒店
Grampus Inn Osaka",Grampus Inn Osaka,4.6,4.2,1438,3.8,4.2,4.2,10000.0,Grampus Inn Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d1092186-Reviews-Grampus_Inn_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,556-0011,大阪府,大阪市,浪速区難波中1-13-18,,〒556-0011 大阪府大阪市浪速区難波中1-13-18,5552,15436,41
3140,993375,"北海道札幌格兰大酒店
Sapporo Grand Hotel",Sapporo Grand Hotel,4.8,4.7,3746,4.5,4.7,4.7,12375.0,Sapporo Grand Hotel,https://www.tripadvisor.com/Hotel_Review-g298560-d319653-Reviews-Sapporo_Grand_Hotel-Sapporo_Hokkaido.html,4.0,21,060-0001,北海道,札幌市中央区,北一条西4,,〒060-0001 北海道札幌市中央区北一条西4,8399,63382,504
3156,993455,"冲绳格兰美尔度假酒店
Okinawa Grand Mer Resort",Okinawa Grand Mer Resort,4.0,4.6,14153,4.4,4.5,4.4,15156.0,Okinawa Grand Mer Resort,https://www.tripadvisor.com/Hotel_Review-g298225-d483283-Reviews-Okinawa_Grand_Mer_Resort-Okinawa_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,274,904-2174,沖縄県,沖縄市,与儀2-8-1,,〒904-2174 沖縄県沖縄市与儀2-8-1,8277,26510,300
3169,993510,"东京帝国大酒店
Imperial Hotel Tokyo",Imperial Hotel Tokyo,4.9,4.9,101,4.7,4.9,4.8,57537.0,Imperial Hotel Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066443-d302435-Reviews-Imperial_Hotel_Tokyo-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,100-8558,東京都,千代田区内幸町,内幸町1-1-1,,〒100-8558 東京都千代田区内幸町内幸町1-1-1,36313,63964,931
3171,993514,"东京柏悦酒店
Park Hyatt Tokyo",Park Hyatt Tokyo,4.7,4.9,178,4.9,4.9,4.9,60003.0,Park Hyatt Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066457-d307368-Reviews-Park_Hyatt_Tokyo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,163-1055,東京都,新宿区西新宿,西新宿3-7-1-2,,〒163-1055 東京都新宿区西新宿西新宿3-7-1-2,62632,146585,177
3172,993520,"广岛格兰王子大酒店
Grand Prince Hotel Hiroshima",Grand Prince Hotel Hiroshima,4.3,4.4,4948,4.3,4.6,4.4,7060.0,Grand Prince Hotel Hiroshima,https://www.tripadvisor.com/Hotel_Review-g298561-d301201-Reviews-Grand_Prince_Hotel_Hiroshima-Hiroshima_Hiroshima_Prefecture_Chugoku.html,4.0,34,734-8543,広島県,広島市,南区元宇品町23-1,,〒734-8543 広島県広島市南区元宇品町23-1,6717,44223,530
3175,993535,"福冈日航酒店
Hotel Nikko Fukuoka",Hotel Nikko Fukuoka,4.9,4.8,3226,4.7,4.8,4.8,15329.0,Hotel Nikko Fukuoka,https://www.tripadvisor.com/Hotel_Review-g298207-d301961-Reviews-Hotel_Nikko_Fukuoka-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.5,17,812-0011,福岡県,福岡市博多区博多駅前,博多区博多駅前2-18-25,,〒812-0011 福岡県福岡市博多区博多駅前博多区博多駅前2-18-25,11339,42272,360
3178,993900,"the b 东京 池袋酒店
the b tokyo ikebukuro",the b tokyo ikebukuro,4.8,4.6,106,4.5,4.7,4.6,12746.0,the b tokyo ikebukuro,https://www.tripadvisor.com/Hotel_Review-g1066460-d1085781-Reviews-The_b_tokyo_ikebukuro-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,170-0013,東京都,豊島区,東池袋1-39-4,,〒170-0013 東京都豊島区東池袋1-39-4,8995,20988,175
3181,994528,"秋叶原华盛顿酒店
Akihabara Washington Hotel",Akihabara Washington Hotel,4.9,4.7,105,4.6,4.8,4.7,10754.0,Akihabara Washington Hotel,https://www.tripadvisor.com/Hotel_Review-g1066443-d598313-Reviews-Akihabara_Washington_Hotel-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,101-0025,東京都,千代田区,神田佐久間町1-8-3,,〒101-0025 東京都千代田区神田佐久間町1-8-3,10439,17768,369
3182,994533,"有明灿路都大饭店
Hotel Sunroute Ariake",Hotel Sunroute Ariake,4.6,4.6,23,4.6,4.7,4.6,13523.0,Hotel Sunroute Ariake,https://www.tripadvisor.com/Hotel_Review-g1066449-d1439033-Reviews-Hotel_Sunroute_Ariake-Koto_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,135-0063,東京都,江東区,有明3-6-6,,〒135-0063 東京都江東区有明3-6-6,7329,19767,790
3188,994567,"浅草微笑酒店
Smile Hotel Asakusa",Smile Hotel Asakusa,4.3,4.5,593,4.3,4.6,4.4,5385.0,Smile Hotel Asakusa,https://www.tripadvisor.com/Hotel_Review-g1066461-d311045-Reviews-Smile_Hotel_Asakusa-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,111-0032,東京都,台東区,浅草6-35-8,,〒111-0032 東京都台東区浅草6-35-8,4442,14659,95
3191,994584,"东京太阳城王子大酒店
Sunshine City Prince Hotel",Sunshine City Prince Hotel,4.7,4.5,415,4.3,4.5,4.5,16668.0,Sunshine City Prince Hotel,https://www.tripadvisor.com/Hotel_Review-g1066460-d301382-Reviews-Sunshine_City_Prince_Hotel-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,170-8440,東京都,豊島区,東池袋3-1-5,,〒170-8440 東京都豊島区東池袋3-1-5,10328,28762,1146
3192,994617,"东京凯悦酒店
Hyatt Regency Tokyo",Hyatt Regency Tokyo,4.7,4.8,123,4.6,4.8,4.7,28515.0,Hyatt Regency Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066457-d307324-Reviews-Hyatt_Regency_Tokyo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,160-0023,東京都,新宿区西新宿,2-7-2,,〒160-0023 東京都新宿区西新宿2-7-2,27540,52860,746
3193,994622,"东京日本桥箱崎芬迪别墅酒店
Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki",Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki,4.6,4.6,246,4.4,4.7,4.6,8120.0,Hotel Villa Fontaine Tokyo-Nihombashi Hakozaki,https://www.tripadvisor.com/Hotel_Review-g1066444-d1439812-Reviews-Hotel_Villa_Fontaine_Tokyo_Nihombashi_Hakozaki-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,103-0015,東京都,中央区,日本橋箱崎町20-10,,〒103-0015 東京都中央区日本橋箱崎町20-10,6441,16991,163
3197,994639,"东京京王广场酒店
Keio Plaza Hotel Tokyo",Keio Plaza Hotel Tokyo,4.8,4.7,33,4.6,4.8,4.7,33502.0,Keio Plaza Hotel Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066457-d304305-Reviews-Keio_Plaza_Hotel_Tokyo-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,160-0023,東京都,新宿区,西新宿2-2-1,,〒160-0023 東京都新宿区西新宿2-2-1,23765,52415,1435
3198,994895,"东京品川王子酒店
Shinagawa Prince Hotel Tokyo",Shinagawa Prince Hotel Tokyo,4.8,4.6,5,4.4,4.6,4.6,16800.0,Shinagawa Prince Hotel Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066451-d301378-Reviews-Shinagawa_Prince_Hotel_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,108-8611,東京都,港区,高輪4-10-30,,〒108-8611 東京都港区高輪4-10-30,13881,28318,3680
3200,994902,"东京大仓饭店
Hotel Okura Tokyo",Hotel Okura Tokyo,4.6,4.8,152,4.6,4.8,4.7,40000.0,Hotel Okura Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066451-d301619-Reviews-Hotel_Okura_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,105-0001,東京都,港区虎ノ門,2-10-4,,〒105-0001 東京都港区虎ノ門2-10-4,23876,45974,380
3210,1005498,"冲绳蒙特利水疗度假酒店
Hotel Monterey Okinawa Spa & Resort",Hotel Monterey Okinawa Spa & Resort,4.8,4.8,9269,4.8,4.9,4.8,37731.0,Hotel Monterey Okinawa Spa & Resort,https://www.tripadvisor.com/Hotel_Review-g1120809-d4223671-Reviews-Hotel_Monterey_Okinawa_Spa_Resort-Onna_son_Kunigami_gun_Okinawa_Prefecture_Kyushu_Oki.html,4.5,103,904-0413,沖縄県,国頭郡恩納村,冨着1550-1,,〒904-0413 沖縄県国頭郡恩納村冨着1550-1,18800,93330,339
3231,1005582,"东京米尔帕尔克酒店
Hotel Mielparque Tokyo",Hotel Mielparque Tokyo,4.3,4.3,515,4.2,4.3,4.3,7590.0,Hotel Mielparque Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066451-d1089919-Reviews-Hotel_Mielparque_Tokyo-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,105-8582,東京都,港区,芝公園2-5-20,,〒105-8582 東京都港区芝公園2-5-20,8662,23320,122
