RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,HotelPrice,tripadvisor_hotel_id,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
5382,1677291,Hotel Plaza Kachigawa(胜川酒店广场),Hotel Plaza Kachigawa,4.8,8000.0,20177,Hotel Plaza Kachigawa,https://www.tripadvisor.com/Hotel_Review-g788302-d1074199-Reviews-Hotel_Plaza_Kachigawa-Kasugai_Aichi_Prefecture_Chubu.html,4.0,813,486-0931,愛知県,春日井市,松新町1-5,,〒486-0931 愛知県春日井市松新町1-5,6702,15639,90
5388,1677396,Shikanoyu Hotel(鹿之汤酒店),Shikanoyu Hotel,4.8,16100.0,15371,Shikanoyu Hotel,https://www.tripadvisor.com/Hotel_Review-g1121251-d1484258-Reviews-Shikanoyu_Hotel-Komono_cho_Mie_gun_Mie_Prefecture_Chubu.html,4.0,339,510-1233,三重県,三重郡菰野町,菰野8520-1,湯の山温泉,〒510-1233 三重県三重郡菰野町菰野8520-1湯の山温泉,14522,57306,29
5391,1677500,Okazaki Ohwa Hotel(冈崎Ohwa酒店),Okazaki Ohwa Hotel,4.0,9730.0,16450,Okazaki Ohwa Hotel,https://www.tripadvisor.com/Hotel_Review-g788304-d1074214-Reviews-Okazaki_Ohwa_Hotel-Okazaki_Aichi_Prefecture_Chubu.html,3.0,409,444-0921,愛知県,岡崎市,中岡崎町3-7,,〒444-0921 愛知県岡崎市中岡崎町3-7,4803,18320,108
5398,1677550,Rhino Hotel Kyoto(京都Rhino酒店),Rhino Hotel Kyoto,4.7,,852,Rhino Hotel Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d1071106-Reviews-Rhino_Hotel_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,615-0021,京都府,京都市右京区,西院三蔵町17,,〒615-0021 京都府京都市右京区西院三蔵町17,5552,18545,85
5413,1678409,Kuroyon Royal Hotel(黑部第四皇家酒店),Kuroyon Royal Hotel,4.6,11794.0,10070,Kuroyon Royal Hotel,https://www.tripadvisor.com/Hotel_Review-g1021316-d302400-Reviews-Kuroyon_Royal_Hotel-Omachi_Nagano_Prefecture_Chubu.html,4.0,126,398-0001,長野県,大町市,平2020,,〒398-0001 長野県大町市平2020,10522,40296,73
5415,1678457,Hakone Yumoto Hotel(箱根汤本酒店),Hakone Yumoto Hotel,4.4,45000.0,2088,Hakone Yumoto Hotel,https://www.tripadvisor.com/Hotel_Review-g298171-d1132688-Reviews-Hakone_Yumoto_Hotel-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,3.5,7,250-0312,神奈川県,足柄下郡箱根町,湯本茶屋97,,〒250-0312 神奈川県足柄下郡箱根町湯本茶屋97,20211,51083,40
5420,1678519,KKR Hotel Osaka(大阪KKR酒店),KKR Hotel Osaka,4.6,11793.0,1341,KKR Hotel Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d1084485-Reviews-KKR_Hotel_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,540-0007,大阪府,大阪市中央区,馬場町2-24,,〒540-0007 大阪府大阪市中央区馬場町2-24,8329,22654,136
5428,1678552,Matsushima Ichinobo(松岛温泉 汤元松岛一之坊),Matsushima Ichinobo,4.8,23760.0,15235,Matsushima Ichinobo,https://www.tripadvisor.com/Hotel_Review-g319095-d319856-Reviews-Matsushima_Ichinobo-Matsushima_machi_Miyagi_gun_Miyagi_Prefecture_Tohoku.html,4.0,332,981-0215,宮城県,宮城郡松島町,高城浜1-4,,〒981-0215 宮城県宮城郡松島町高城浜1-4,31836,92046,111
5434,1678606,Suidobashi Grand Hotel(水道桥格兰大酒店),Suidobashi Grand Hotel,4.3,10935.0,513,Suidobashi Grand Hotel,https://www.tripadvisor.com/Hotel_Review-g1066442-d1082442-Reviews-Suidobashi_Grand_Hotel-Bunkyo_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,113-0033,東京都,文京区,本郷1-33-2,,〒113-0033 東京都文京区本郷1-33-2,7551,17435,211
5465,1682919,The Canaan Hotel(迦南酒店),The Canaan Hotel,4.3,10600.0,402,The Canaan Hotel,https://www.tripadvisor.com/Hotel_Review-g1066454-d1083086-Reviews-The_Canaan_Hotel-Ota_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,144-0046,東京都,大田区,東六郷2-14-14,,〒144-0046 東京都大田区東六郷2-14-14,6219,11549,26
5467,1683161,Millennium Mitsui Garden Hotel Tokyo(Ginza) (东京(银座)千禧三井花园饭店),Millennium Mitsui Garden Hotel Tokyo,4.9,27645.0,179,Millennium Mitsui Garden Hotel Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066444-d7002465-Reviews-Millennium_Mitsui_Garden_Hotel_Tokyo-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,104-0061,東京都,中央区,銀座5-11-1,,〒104-0061 東京都中央区銀座5-11-1,18989,46641,329
5498,1709763,Maruichi Hotel(丸一酒店),Maruichi Hotel,3.7,7800.0,1334,Maruichi Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1094888-Reviews-Maruichi_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,530-0056,大阪府,大阪市北区,兎我野町12-15,,〒530-0056 大阪府大阪市北区兎我野町12-15,5664,11549,43
5505,1712630,City Hotel Lonestar(隆斯塔城市酒店),City Hotel Lonestar,4.1,9500.0,196,City Hotel Lonestar,https://www.tripadvisor.com/Hotel_Review-g1066457-d1083529-Reviews-City_Hotel_Lonestar-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,160-0022,東京都,新宿区,新宿2-12-12,,〒160-0022 東京都新宿区新宿2-12-12,9661,13659,50
5508,1713715,Business Inn Sun Hotel(太阳商务酒店),Business Inn Sun Hotel,3.8,5950.0,19482,Business Inn Sun Hotel,https://www.tripadvisor.com/Hotel_Review-g1060907-d1113424-Reviews-Business_Inn_Sun_Hotel-Machida_Tokyo_Prefecture_Kanto.html,3.0,696,194-0013,東京都,町田市,原町田4-11-15,,〒194-0013 東京都町田市原町田4-11-15,5474,9942,37
5509,1713716,Lodge Tyojirou(由基柔宾馆),Lodge Tyojirou,3.0,5260.0,15553,Lodge Tyojirou,https://www.tripadvisor.com/Hotel_Review-g298200-d1075764-Reviews-Lodge_Tyojirou-Izumisano_Osaka_Prefecture_Kinki.html,2.0,348,598-0001,大阪府,泉佐野市,上瓦屋840,,〒598-0001 大阪府泉佐野市上瓦屋840,4021,7484,18
5522,1721947,Comfort Hotel Sakai(Comfort Hotel 界市酒店),Comfort Hotel Sakai,4.3,7533.0,16053,Comfort Hotel Sakai,https://www.tripadvisor.com/Hotel_Review-g654326-d1177852-Reviews-Comfort_Hotel_Sakai-Sakai_Osaka_Prefecture_Kinki.html,4.0,381,590-0972,大阪府,堺市,竜神橋町1-5-1,,〒590-0972 大阪府堺市堺区竜神橋町1-5-1,6367,15304,119
5532,1729547,Super Hotel Osaka Tennoji(大阪天王寺超级酒店),Super Hotel Osaka Tennoji,4.0,10866.0,1336,Super Hotel Osaka Tennoji,https://www.tripadvisor.com/Hotel_Review-g298566-d1132546-Reviews-Super_Hotel_Osaka_Tennoji-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,543-0062,大阪府,大阪市,天王寺区逢阪2-3-3,,〒543-0062 大阪府大阪市天王寺区逢阪2-3-3,6663,14214,124
5538,1734856,Shimane Inn Aoyama(青山岛根酒店),Shimane Inn Aoyama,3.7,12186.0,578,Shimane Inn Aoyama,https://www.tripadvisor.com/Hotel_Review-g1066451-d1115505-Reviews-Shimane_Inn_Aoyama-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,107-0062,東京都,港区,南青山7-1-5,,〒107-0062 東京都港区南青山7-1-5,9550,17768,48
5539,1734859,Hotel Famy Inn Kinshicho(锦系町法米酒店),Hotel Famy Inn Kinshicho,4.2,7889.0,540,Hotel Famy Inn Kinshicho,https://www.tripadvisor.com/Hotel_Review-g1066459-d1083543-Reviews-Hotel_Famy_Inn_Kinshicho-Sumida_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,130-0022,東京都,墨田区,江東橋2-17-4,,〒130-0022 東京都墨田区江東橋2-17-4,6774,12771,82
5540,1734860,Hotel Toms(汤姆斯酒店),Hotel Toms,3.2,5000.0,370,Hotel Toms,https://www.tripadvisor.com/Hotel_Review-g1066454-d1083072-Reviews-Hotel_Toms-Ota_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,144-0051,東京都,大田区,西蒲田7-21-5,,〒144-0051 東京都大田区西蒲田7-21-5,6108,14547,46
5544,1734873,Olympic Inn Azabu(麻布奥林匹克旅馆),Olympic Inn Azabu,4.0,5724.0,174,Olympic Inn Azabu,https://www.tripadvisor.com/Hotel_Review-g1066451-d1092328-Reviews-Olympic_Inn_Azabu-Minato_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,106-0047,東京都,港区,南麻布1-7-37,,〒106-0047 東京都港区南麻布1-7-37,5441,15436,85
5554,1734899,Grand Central Hotel(大中央酒店),Grand Central Hotel,4.1,10448.0,276,Grand Central Hotel,https://www.tripadvisor.com/Hotel_Review-g1066443-d565420-Reviews-Grand_Central_Hotel-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,101-0048,東京都,千代田区,神田司町2-2,,〒101-0048 東京都千代田区神田司町2-2,6996,16435,157
5568,1740750,Hotel Kinki(近畿酒店),Hotel Kinki,4.3,6780.0,1335,Hotel Kinki,https://www.tripadvisor.com/Hotel_Review-g298566-d1063385-Reviews-Hotel_Kinki-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,530-0027,大阪府,大阪市北区,堂山町17-8,,〒530-0027 大阪府大阪市北区堂山町17-8,6885,14992,61
5571,1741043,Osaka Corona Hotel(大阪科罗纳酒店),Osaka Corona Hotel,3.6,7950.0,1415,Osaka Corona Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1083644-Reviews-Osaka_Corona_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,533-0031,大阪府,大阪市東淀川区,西淡路1-3-21,,〒533-0031 大阪府大阪市東淀川区西淡路1-3-21,5664,17990,132
5611,1837113,Courtyard Tokyo Station(东京车站万怡酒店),Courtyard Tokyo Station,4.4,28918.0,102,Courtyard Tokyo Station,https://www.tripadvisor.com/Hotel_Review-g1066444-d5532909-Reviews-Courtyard_Tokyo_Station-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,104-0031,東京都,中央区,京橋2-1-3,京橋トラストタワー,〒104-0031 東京都中央区京橋2-1-3京橋トラストタワー,24431,57079,150
5635,2031711,Hotel New Gaea Hakata-Eki Minami(新盖亚博多驿南酒店),Hotel New Gaea Hakata-Eki Minami,4.1,5666.0,3254,Hotel New Gaea Hakata-Eki Minami,https://www.tripadvisor.com/Hotel_Review-g298207-d2202413-Reviews-Hotel_New_Gaea_Hakata_Eki_Minami-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,812-0011,福岡県,福岡市博多区博多駅前,4-16-6,,〒812-0011 福岡県福岡市博多区博多駅前4-16-6,4844,14311,54
5644,2073378,Hotel New Ohte(新奥特酒店),Hotel New Ohte,4.2,7749.0,6612,Hotel New Ohte,https://www.tripadvisor.com/Hotel_Review-g298151-d1081813-Reviews-Hotel_New_Ohte-Hakodate_Hokkaido.html,3.5,57,040-0063,北海道,函館市,若松町8番8号,,〒040-0063 北海道函館市若松町8番8号,5374,11867,45
5672,2083581,Fujiya Ryokan(富士屋旅馆),Fujiya Ryokan,4.6,12984.0,11869,Fujiya Ryokan,https://www.tripadvisor.com/Hotel_Review-g1022875-d13272655-Reviews-Fujiya_Ryokan-Ichinoseki_Iwate_Prefecture_Tohoku.html,-1.0,176,029-0523,岩手県,一関市,大東町摺沢字街道下23,,〒029-0523 岩手県一関市大東町摺沢字街道下23,,,JapanTohokuIwate PrefectureIchinoseki
5724,2141090,Hotel Gran Ms Kyoto(京都格兰小姐酒店),Hotel Gran Ms Kyoto,4.5,7401.0,847,Hotel Gran Ms Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d7109210-Reviews-Hotel_Gran_Ms_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,604-8006,京都府,京都市中京区,河原町通三条上ル下丸屋町410-3,,〒604-8006 京都府京都市中京区河原町通三条上ル下丸屋町410-3,4442,28207,130
5734,2171030,ANA Crowne Plaza Kumamoto New Sky（熊本全日空新天空酒店）,ANA Crowne Plaza Kumamoto New Sky,4.5,13385.0,7458,ANA Crowne Plaza Kumamoto New Sky,https://www.tripadvisor.com/Hotel_Review-g298213-d300566-Reviews-ANA_Crowne_Plaza_Kumamoto_New_Sky-Kumamoto_Kumamoto_Prefecture_Kyushu_Okinawa.html,4.0,71,860-8575,熊本県,熊本市,中央区東阿弥陀寺町2番地,,〒860-8575 熊本県熊本市中央区東阿弥陀寺町2番地,10081,29682,187
5755,2195115,GRG Hotel Naha Higashimachi(那霸东町GRG酒店),GRG Hotel Naha Higashimachi,4.3,8217.0,3374,GRG Hotel Naha Higashimachi,https://www.tripadvisor.com/Hotel_Review-g298224-d1090600-Reviews-GRG_Hotel_Naha_Higashimachi-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,18,900-0034,沖縄県,那覇市,東町6-16,,〒900-0034 沖縄県那覇市東町6-16,6715,10018,139
5758,2195119,Nakatono Hotel(纳卡图诺酒店),Nakatono Hotel,4.5,14035.0,3828,Nakatono Hotel,https://www.tripadvisor.com/Hotel_Review-g298560-d1082804-Reviews-Nakatono_Hotel-Sapporo_Hokkaido.html,4.5,21,060-0061,北海道,札幌市中央区,南一条西7丁目14番地,,〒060-0061 北海道札幌市中央区南一条西7丁目14番地,7951,22620,40
5766,2196107,Suimeikan(水明馆),Suimeikan,4.3,58320.0,5200,Suimeikan,https://www.tripadvisor.com/Hotel_Review-g298122-d1126353-Reviews-Suimeikan-Atami_Shizuoka_Prefecture_Chubu.html,3.0,36,413-0001,静岡県,熱海市,泉19,,〒413-0001 静岡県熱海市泉19,,,
5782,2197575,Yugashima Golf Club & Hotel Toen（伊豆汤岛高尔夫俱乐部&董苑酒店）,Yugashima Golf Club & Hotel Toen,3.7,85000.0,6153,Yugashima Golf Club & Hotel Toen,https://www.tripadvisor.com/Hotel_Review-g790340-d1074558-Reviews-Yugashima_Golf_Club_Hotel_Toen-Izu_Shizuoka_Prefecture_Chubu.html,4.0,47,410-3206,静岡県,伊豆市,湯ケ島2571-10,,〒410-3206 静岡県伊豆市湯ケ島2571-10,19257,40976,59
5787,2197809,Comfort Hotel Saga(Comfort Hotel 佐贺酒店),Comfort Hotel Saga,4.4,7600.0,12340,Comfort Hotel Saga,https://www.tripadvisor.com/Hotel_Review-g298227-d676405-Reviews-Comfort_Hotel_Saga-Saga_Saga_Prefecture_Kyushu_Okinawa.html,4.0,193,840-0801,佐賀県,佐賀市,駅前中央1-14-38,,〒840-0801 佐賀県佐賀市駅前中央1-14-38,7159,15548,134
5789,2197861,Hotel Hakata Place(博多广场酒店),Hotel Hakata Place,4.1,10791.0,3221,Hotel Hakata Place,https://www.tripadvisor.com/Hotel_Review-g298207-d1112436-Reviews-Hotel_Hakata_Place-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,812-0021,福岡県,福岡市,博多区築港本町3-16,,〒812-0021 福岡県福岡市博多区築港本町3-16,6825,15081,170
5834,2199152,Centurion Hotel Ikebukuro(池袋百夫长酒店),Centurion Hotel Ikebukuro,4.4,13498.0,84,Centurion Hotel Ikebukuro,https://www.tripadvisor.com/Hotel_Review-g1066460-d6838656-Reviews-Centurion_Hotel_Ikebukuro-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,170-0013,東京都,豊島区,東池袋1-8-9,,〒170-0013 東京都豊島区東池袋1-8-9,7662,25763,147
5835,2199155,HOTEL UNIZO Kyoto Shijo Karasuma(京都四条乌丸UNIZO酒店),HOTEL UNIZO Kyoto Shijo Karasuma,4.5,35000.0,881,HOTEL UNIZO Kyoto Shijo Karasuma,https://www.tripadvisor.com/Hotel_Review-g298564-d6959138-Reviews-HOTEL_UNIZO_Kyoto_Shijo_Karasuma-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,600-8493,京都府,京都市下京区,四条通西洞院東入郭巨山町8番外,,〒600-8493 京都府京都市下京区四条通西洞院東入郭巨山町8番外,6441,21433,281
5849,2199446,HOTEL UNIZO Ginza-itchome(银座一丁目UNIZO酒店),HOTEL UNIZO Ginza-itchome,4.7,10337.0,173,HOTEL UNIZO Ginza-itchome,https://www.tripadvisor.com/Hotel_Review-g1066444-d7002462-Reviews-HOTEL_UNIZO_Ginza_itchome-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,104-0061,東京都,中央区,銀座1丁目9番5号,,〒104-0061 東京都中央区銀座1丁目9番5号,9661,21988,305
5864,2199712,Hotel Forza Nagasaki(长崎Forza酒店),Hotel Forza Nagasaki,4.2,12206.0,7888,Hotel Forza Nagasaki,https://www.tripadvisor.com/Hotel_Review-g298568-d6589242-Reviews-Hotel_Forza_Nagasaki-Nagasaki_Nagasaki_Prefecture_Kyushu_Okinawa.html,4.5,78,850-0853,長崎県,長崎市,浜町4-11,ハマクロス411,〒850-0853 長崎県長崎市浜町4-11ハマクロス411,6496,24866,175
5867,2199733,Hotel International House Osaka(大阪国际酒店),Hotel International House Osaka,4.0,,1337,Hotel International House Osaka,https://www.tripadvisor.com/Hotel_Review-g298566-d310293-Reviews-Hotel_International_House_Osaka-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,543-0001,大阪府,大阪市天王寺区,天王寺区上本町 8-2-6,,〒543-0001 大阪府大阪市天王寺区天王寺区上本町 8-2-6,6866,15061,50
5869,2199753,Toyama Daiichi Hotel(富山第一酒店),Toyama Daiichi Hotel,4.0,10323.0,8268,Toyama Daiichi Hotel,https://www.tripadvisor.com/Hotel_Review-g298126-d478177-Reviews-Toyama_Daiichi_Hotel-Toyama_Toyama_Prefecture_Chubu.html,4.0,84,930-0082,富山県,富山市,桜木町10-10,,〒930-0082 富山県富山市桜木町10-10,7610,18577,110
5875,2204578,Bellino Hotel Ichinoseki(贝里诺一关酒店),Bellino Hotel Ichinoseki,4.5,,11855,Bellino Hotel Ichinoseki,https://www.tripadvisor.com/Hotel_Review-g1022875-d1073777-Reviews-Bellino_Hotel_Ichinoseki-Ichinoseki_Iwate_Prefecture_Tohoku.html,3.5,176,021-0051,岩手県,一関市,山目三反田179,,〒021-0051 岩手県一関市山目三反田179,8171,18357,46
5876,2204636,Yakushima Iwasaki Hotel(屋久岛岩崎酒店),Yakushima Iwasaki Hotel,4.6,22500.0,6269,Yakushima Iwasaki Hotel,https://www.tripadvisor.com/Hotel_Review-g1121600-d1134064-Reviews-Yakushima_Iwasaki_Hotel-Kumage_gun_Yakushima_cho_Yakushima_Kagoshima_Prefecture_Kyush.html,4.5,49,891-4404,鹿児島県,熊毛郡屋久島町,尾之間1306,,〒891-4404 鹿児島県熊毛郡屋久島町尾之間1306,23175,95387,125
5879,2216506,Hatoya Hotel(哈托娅酒店),Hatoya Hotel,4.0,7400.0,615,Hatoya Hotel,https://www.tripadvisor.com/Hotel_Review-g1066460-d3475776-Reviews-Hatoya_Hotel-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,3.0,1,171-0014,東京都,豊島区,池袋2-56-2,,〒171-0014 東京都豊島区池袋2-56-2,5886,9883,13
5884,2230132,Okayama Royal Hotel(冈山皇家酒店),Okayama Royal Hotel,4.6,8800.0,8846,Okayama Royal Hotel,https://www.tripadvisor.com/Hotel_Review-g298134-d505110-Reviews-Okayama_Royal_Hotel-Okayama_Okayama_Prefecture_Chugoku.html,3.0,94,700-0028,岡山県,岡山市,北区絵図町2-4,,〒700-0028 岡山県岡山市北区絵図町2-4,6267,16562,159
5944,2486823,Ryokan Matsushima(松岛旅馆),Ryokan Matsushima,4.0,14688.0,9022,Ryokan Matsushima,https://www.tripadvisor.com/Hotel_Review-g1021271-d13293393-Reviews-Ryokan_Matsushima-Kamogawa_Chiba_Prefecture_Kanto.html,-1.0,97,296-0004,千葉県,鴨川市,貝渚2278,,〒296-0004 千葉県鴨川市貝渚2278,,,
5977,2503311,Daiwa Roynet Hotel Mito(水户大和ROYNET酒店),Daiwa Roynet Hotel Mito,4.3,8432.0,12886,Daiwa Roynet Hotel Mito,https://www.tripadvisor.com/Hotel_Review-g298166-d1057492-Reviews-Daiwa_Roynet_Hotel_Mito-Mito_Ibaraki_Prefecture_Kanto.html,4.0,216,310-0015,茨城県,水戸市,宮町1-7-44,,〒310-0015 茨城県水戸市宮町1-7-44,8837,24049,215
5984,2505153,Hotel Kaiko Sapporo(札幌贝子酒店),Hotel Kaiko Sapporo,4.4,5952.0,3735,Hotel Kaiko Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d4711892-Reviews-Hotel_Kaiko_Sapporo-Sapporo_Hokkaido.html,3.5,21,064-0807,北海道,札幌市中央区,南7条西5-1-7,,〒064-0807 北海道札幌市中央区南7条西5-1-7,4031,49048,96
6001,2506811,Hotel Prime Toyama(富山PRIME酒店),Hotel Prime Toyama,4.2,9534.0,8266,Hotel Prime Toyama,https://www.tripadvisor.com/Hotel_Review-g298126-d1079545-Reviews-Hotel_Prime_Toyama-Toyama_Toyama_Prefecture_Chubu.html,4.0,84,930-0003,富山県,富山市,桜町2-3-25,,〒930-0003 富山県富山市桜町2-3-25,6491,12869,153
6043,2510805,Beppu Ekimae Hotel Hayashi(别府站前酒店-Hayashi),Beppu Ekimae Hotel Hayashi,3.5,5633.0,5286,Beppu Ekimae Hotel Hayashi,https://www.tripadvisor.com/Hotel_Review-g298219-d1109409-Reviews-Beppu_Ekimae_Hotel_Hayashi-Beppu_Oita_Prefecture_Kyushu_Okinawa.html,3.5,38,874-0934,大分県,別府市,駅前本町3-5,,〒874-0934 大分県別府市駅前本町3-5,3471,6829,67
6044,2510967,APA Hotel Tokushima Ekimae(APA德岛站前酒店),APA Hotel Tokushima Ekimae,3.7,5510.0,10804,APA Hotel Tokushima Ekimae,https://www.tripadvisor.com/Hotel_Review-g298236-d1084368-Reviews-APA_Hotel_Tokushima_Ekimae-Tokushima_Tokushima_Prefecture_Shikoku.html,3.5,145,770-0833,徳島県,徳島市,一番町2-21,Tokushima-shi,〒770-0833 徳島県徳島市一番町2-21Tokushima-shi,5597,11865,88
6049,2511953,Daiwa Roynet Hotel Numazu(沼津大和鲁内酒店),Daiwa Roynet Hotel Numazu,4.6,8269.0,7636,Daiwa Roynet Hotel Numazu,https://www.tripadvisor.com/Hotel_Review-g1019668-d6530920-Reviews-Daiwa_Roynet_Hotel_Numazu-Numazu_Shizuoka_Prefecture_Chubu.html,4.5,73,410-0801,静岡県,沼津市,大手町1-1-4,プラサ ヴェルデ,〒410-0801 静岡県沼津市大手町1-1-4プラサ ヴェルデ,7165,24519,JapanChubuTokaiShizuoka PrefectureNumazu
6055,2512807,Asano Hotel(浅野酒店),Asano Hotel,3.3,6300.0,9433,Asano Hotel,https://www.tripadvisor.com/Hotel_Review-g303160-d1053814-Reviews-Asano_Hotel-Kitakyushu_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,109,802-0001,福岡県,北九州市,小倉北区浅野2-9-6,,〒802-0001 福岡県北九州市小倉北区浅野2-9-6,5148,8841,52
6075,2545226,Hotel Sunfuraton(申富来登酒店),Hotel Sunfuraton,3.8,12800.0,10131,Hotel Sunfuraton,https://www.tripadvisor.com/Hotel_Review-g674811-d1858546-Reviews-Hotel_Sunfuraton-Furano_Hokkaido.html,3.0,128,076-0032,北海道,富良野市,若松町1-1,,〒076-0032 北海道富良野市若松町1-1,10074,16230,38
6080,2548357,Hikone Station Hotel(彦根车站酒店),Hikone Station Hotel,3.8,7700.0,15258,Hikone Station Hotel,https://www.tripadvisor.com/Hotel_Review-g1023563-d1063397-Reviews-Hikone_Station_Hotel-Hikone_Shiga_Prefecture_Kinki.html,3.0,333,522-0007,滋賀県,彦根市,古沢町677,,〒522-0007 滋賀県彦根市古沢町677,4580,8266,120
6086,2548975,Furano La Terre(富良野拉渔村酒店),Furano La Terre,4.6,35074.0,14983,Furano La Terre,https://www.tripadvisor.com/Hotel_Review-g1120352-d1147386-Reviews-Furano_La_Terre-Nakafurano_cho_Sorachi_gun_Hokkaido.html,4.0,318,071-0771,北海道,空知郡中富良野町,東1線北18号,,〒071-0771 北海道空知郡中富良野町東1線北18号,11171,37310,25
6090,2549389,Kawasaki Central Hotel(川崎中央酒店),Kawasaki Central Hotel,4.0,7300.0,9853,Kawasaki Central Hotel,https://www.tripadvisor.com/Hotel_Review-g298172-d1089971-Reviews-Kawasaki_Central_Hotel-Kawasaki_Kanagawa_Prefecture_Kanto.html,3.5,120,210-0005,神奈川県,川崎市,川崎区東田町9-1,,〒210-0005 神奈川県川崎市川崎区東田町9-1,6267,7945,120
6099,2550108,Roco Inn Matsuyama(松山Roco旅馆),Roco Inn Matsuyama,4.3,18500.0,3381,Roco Inn Matsuyama,https://www.tripadvisor.com/Hotel_Review-g298224-d1080099-Reviews-Roco_Inn_Matsuyama-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,18,900-0032,沖縄県,那覇市,松山1-14-5,,〒900-0032 沖縄県那覇市松山1-14-5,5174,8587,79
6149,2561446,Garden Hotel Yamato(大和花园酒店),Garden Hotel Yamato,2.7,38384.0,15264,Garden Hotel Yamato,https://www.tripadvisor.com/Hotel_Review-g1023563-d325787-Reviews-Garden_Hotel_Yamato-Hikone_Shiga_Prefecture_Kinki.html,3.0,333,522-0021,滋賀県,彦根市,幸町76,,〒522-0021 滋賀県彦根市幸町76,4468,14075,42
6167,2562981,Hotel Livemax Naha Tomariko(利夫马克斯那霸泊港饭店),Hotel Livemax Naha Tomariko,4.4,18500.0,3427,Hotel Livemax Naha Tomariko,https://www.tripadvisor.com/Hotel_Review-g298224-d1090670-Reviews-Hotel_Livemax_Naha_Tomariko-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,3.5,18,900-0016,沖縄県,那覇市,前島2丁目23番12号,,〒900-0016 沖縄県那覇市前島2丁目23番12号,4624,14751,56
6168,2563814,Sanco Inn Nagoya Fushimi(名古屋伏见桑科旅馆),Sanco Inn Nagoya Fushimi,4.3,,3562,Sanco Inn Nagoya Fushimi,https://www.tripadvisor.com/Hotel_Review-g298106-d1112103-Reviews-Sanco_Inn_Nagoya_Fushimi-Nagoya_Aichi_Prefecture_Chubu.html,4.0,20,460-0008,愛知県,名古屋市,中区栄1-7-7,,〒460-0008 愛知県名古屋市中区栄1-7-7,5151,11534,147
6172,2564146,Nagoya New Rolen Hotel(名古屋新罗伦酒店),Nagoya New Rolen Hotel,3.5,4100.0,3637,Nagoya New Rolen Hotel,https://www.tripadvisor.com/Hotel_Review-g298106-d1080492-Reviews-Nagoya_New_Rolen_Hotel-Nagoya_Aichi_Prefecture_Chubu.html,3.0,20,460-0003,愛知県,名古屋市,中区錦1-8-40,,〒460-0003 愛知県名古屋市中区錦1-8-40,3583,8287,117
6189,2622430,Hotel La Foresta By Rigna(里格纳福雷斯塔酒店),Hotel La Foresta By Rigna,3.9,6150.0,3194,Hotel La Foresta By Rigna,https://www.tripadvisor.com/Hotel_Review-g298207-d1055645-Reviews-Hotel_La_Foresta_By_Rigna-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,812-0013,福岡県,福岡市博多区,博多区博多駅東1-1-29,,〒812-0013 福岡県福岡市博多区博多区博多駅東1-1-29,5614,16843,96
